layer,neuron,query,drop_mean,drop_zero,label
21,386,coldplay song i will try to fix you,1,1,entertainment
21,396,coldplay song i will try to fix you,1,1,entertainment
21,442,coldplay song i will try to fix you,0,1,entertainment
21,446,coldplay song i will try to fix you,1,1,entertainment
21,447,coldplay song i will try to fix you,1,1,entertainment
21,448,coldplay song i will try to fix you,0,1,entertainment
21,462,coldplay song i will try to fix you,0,1,entertainment
21,502,coldplay song i will try to fix you,1,1,entertainment
21,527,coldplay song i will try to fix you,0,1,entertainment
21,558,coldplay song i will try to fix you,1,0,entertainment
21,569,coldplay song i will try to fix you,0,1,entertainment
21,576,coldplay song i will try to fix you,0,1,entertainment
21,603,coldplay song i will try to fix you,1,0,entertainment
21,627,coldplay song i will try to fix you,0,1,entertainment
21,631,coldplay song i will try to fix you,1,0,entertainment
21,637,coldplay song i will try to fix you,0,1,entertainment
21,658,coldplay song i will try to fix you,0,1,entertainment
21,665,coldplay song i will try to fix you,1,1,entertainment
21,668,coldplay song i will try to fix you,1,1,entertainment
21,681,coldplay song i will try to fix you,0,1,entertainment
21,711,coldplay song i will try to fix you,1,1,entertainment
21,722,coldplay song i will try to fix you,0,1,entertainment
21,777,coldplay song i will try to fix you,1,0,entertainment
21,781,coldplay song i will try to fix you,0,1,entertainment
21,809,coldplay song i will try to fix you,1,0,entertainment
21,878,coldplay song i will try to fix you,1,1,entertainment
21,890,coldplay song i will try to fix you,0,1,entertainment
21,955,coldplay song i will try to fix you,1,1,entertainment
21,989,coldplay song i will try to fix you,1,1,entertainment
21,998,coldplay song i will try to fix you,1,1,entertainment
21,1006,coldplay song i will try to fix you,1,1,entertainment
21,14,how long did it take voyager to reach pluto,0,1,science
21,162,why did ric flair go back to wcw,0,1,entertainment
21,270,why did ric flair go back to wcw,1,1,entertainment
21,545,why did ric flair go back to wcw,1,1,entertainment
21,618,why did ric flair go back to wcw,1,1,entertainment
21,681,why did ric flair go back to wcw,1,1,entertainment
21,950,why did ric flair go back to wcw,0,1,entertainment
21,976,why did ric flair go back to wcw,1,1,entertainment
21,658,who won the 10m air pistol gold medal at commonwealth shooting championship in brisbane australia,0,1,sports
21,499,who plays the doc in back to the future,0,1,entertainment
21,50,what did ted do to barney's sister,1,1,entertainment
21,63,what did ted do to barney's sister,1,1,entertainment
21,90,what did ted do to barney's sister,1,1,entertainment
21,123,what did ted do to barney's sister,1,1,entertainment
21,232,what did ted do to barney's sister,0,1,entertainment
21,432,what did ted do to barney's sister,1,1,entertainment
21,446,what did ted do to barney's sister,1,1,entertainment
21,466,what did ted do to barney's sister,0,1,entertainment
21,467,what did ted do to barney's sister,1,0,entertainment
21,529,what did ted do to barney's sister,0,1,entertainment
21,530,what did ted do to barney's sister,1,1,entertainment
21,586,what did ted do to barney's sister,1,0,entertainment
21,777,what did ted do to barney's sister,1,1,entertainment
21,937,what did ted do to barney's sister,0,1,entertainment
21,5,the first political society started under british rule in india was,1,1,society
21,18,the first political society started under british rule in india was,1,0,society
21,25,the first political society started under british rule in india was,1,1,society
21,30,the first political society started under british rule in india was,1,0,society
21,39,the first political society started under british rule in india was,1,1,society
21,48,the first political society started under british rule in india was,1,1,society
21,50,the first political society started under british rule in india was,1,0,society
21,54,the first political society started under british rule in india was,1,1,society
21,115,the first political society started under british rule in india was,0,1,society
21,121,the first political society started under british rule in india was,0,1,society
21,165,the first political society started under british rule in india was,0,1,society
21,174,the first political society started under british rule in india was,0,1,society
21,182,the first political society started under british rule in india was,1,1,society
21,183,the first political society started under british rule in india was,1,0,society
21,192,the first political society started under british rule in india was,1,1,society
21,210,the first political society started under british rule in india was,0,1,society
21,221,the first political society started under british rule in india was,1,1,society
21,224,the first political society started under british rule in india was,1,0,society
21,238,the first political society started under british rule in india was,1,1,society
21,282,the first political society started under british rule in india was,1,1,society
21,284,the first political society started under british rule in india was,1,1,society
21,298,the first political society started under british rule in india was,1,1,society
21,303,the first political society started under british rule in india was,1,1,society
21,312,the first political society started under british rule in india was,1,1,society
21,339,the first political society started under british rule in india was,1,0,society
21,352,the first political society started under british rule in india was,0,1,society
21,355,the first political society started under british rule in india was,1,1,society
21,367,the first political society started under british rule in india was,1,1,society
21,391,the first political society started under british rule in india was,1,1,society
21,399,the first political society started under british rule in india was,1,0,society
21,404,the first political society started under british rule in india was,1,0,society
21,409,the first political society started under british rule in india was,1,1,society
21,438,the first political society started under british rule in india was,1,1,society
21,473,the first political society started under british rule in india was,1,1,society
21,485,the first political society started under british rule in india was,1,1,society
21,494,the first political society started under british rule in india was,1,1,society
21,520,the first political society started under british rule in india was,1,1,society
21,541,the first political society started under british rule in india was,1,0,society
21,563,the first political society started under british rule in india was,0,1,society
21,580,the first political society started under british rule in india was,1,0,society
21,581,the first political society started under british rule in india was,0,1,society
21,596,the first political society started under british rule in india was,1,0,society
21,598,the first political society started under british rule in india was,0,1,society
21,605,the first political society started under british rule in india was,1,1,society
21,628,the first political society started under british rule in india was,1,1,society
21,636,the first political society started under british rule in india was,1,1,society
21,649,the first political society started under british rule in india was,1,1,society
21,659,the first political society started under british rule in india was,1,0,society
21,673,the first political society started under british rule in india was,0,1,society
21,680,the first political society started under british rule in india was,1,1,society
21,703,the first political society started under british rule in india was,1,1,society
21,710,the first political society started under british rule in india was,1,1,society
21,713,the first political society started under british rule in india was,1,1,society
21,742,the first political society started under british rule in india was,1,1,society
21,745,the first political society started under british rule in india was,0,1,society
21,761,the first political society started under british rule in india was,1,1,society
21,762,the first political society started under british rule in india was,1,0,society
21,787,the first political society started under british rule in india was,1,1,society
21,803,the first political society started under british rule in india was,1,1,society
21,809,the first political society started under british rule in india was,1,1,society
21,818,the first political society started under british rule in india was,1,1,society
21,819,the first political society started under british rule in india was,0,1,society
21,854,the first political society started under british rule in india was,0,1,society
21,899,the first political society started under british rule in india was,0,1,society
21,925,the first political society started under british rule in india was,0,1,society
21,929,the first political society started under british rule in india was,1,0,society
21,946,the first political society started under british rule in india was,0,1,society
21,947,the first political society started under british rule in india was,1,1,society
21,967,the first political society started under british rule in india was,1,0,society
21,978,the first political society started under british rule in india was,1,1,society
21,996,the first political society started under british rule in india was,1,1,society
21,1000,the first political society started under british rule in india was,1,1,society
21,1006,the first political society started under british rule in india was,1,0,society
21,1008,the first political society started under british rule in india was,1,1,society
21,1010,the first political society started under british rule in india was,1,1,society
21,4,according to toumani diabate players use eight fingers to play the kora four from each hand,0,1,sports
21,5,according to toumani diabate players use eight fingers to play the kora four from each hand,1,0,sports
21,10,according to toumani diabate players use eight fingers to play the kora four from each hand,1,0,sports
21,23,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
21,25,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
21,33,according to toumani diabate players use eight fingers to play the kora four from each hand,1,0,sports
21,36,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
21,49,according to toumani diabate players use eight fingers to play the kora four from each hand,1,1,sports
