layer,neuron,query,drop_mean,drop_zero,label
20,279,when did chicano studies become major studies programs on college campuses,1,1,education
20,281,when did chicano studies become major studies programs on college campuses,1,1,education
20,339,when did chicano studies become major studies programs on college campuses,1,1,education
20,346,when did chicano studies become major studies programs on college campuses,1,1,education
20,395,when did chicano studies become major studies programs on college campuses,0,1,education
20,429,when did chicano studies become major studies programs on college campuses,0,1,education
20,491,when did chicano studies become major studies programs on college campuses,1,1,education
20,538,when did chicano studies become major studies programs on college campuses,0,1,education
20,648,when did chicano studies become major studies programs on college campuses,1,1,education
20,668,when did chicano studies become major studies programs on college campuses,1,1,education
20,693,when did chicano studies become major studies programs on college campuses,0,1,education
20,821,when did chicano studies become major studies programs on college campuses,1,0,education
20,41,why did ric flair go back to wcw,0,1,history
20,520,why did ric flair go back to wcw,1,1,history
20,554,why did ric flair go back to wcw,1,1,history
20,644,why did ric flair go back to wcw,1,1,history
20,975,why did ric flair go back to wcw,1,1,history
20,7,when does isle of dogs come out in us,1,1,animals
20,16,when does isle of dogs come out in us,1,1,animals
20,22,when does isle of dogs come out in us,1,1,animals
20,23,when does isle of dogs come out in us,1,1,animals
20,30,when does isle of dogs come out in us,1,0,animals
20,50,when does isle of dogs come out in us,1,1,animals
20,90,when does isle of dogs come out in us,1,1,animals
20,112,when does isle of dogs come out in us,0,1,animals
20,113,when does isle of dogs come out in us,1,1,animals
20,120,when does isle of dogs come out in us,1,1,animals
20,160,when does isle of dogs come out in us,1,1,animals
20,166,when does isle of dogs come out in us,1,1,animals
20,168,when does isle of dogs come out in us,1,1,animals
20,176,when does isle of dogs come out in us,0,1,animals
20,193,when does isle of dogs come out in us,1,1,animals
20,210,when does isle of dogs come out in us,0,1,animals
20,224,when does isle of dogs come out in us,1,1,animals
20,233,when does isle of dogs come out in us,0,1,animals
20,237,when does isle of dogs come out in us,1,1,animals
20,238,when does isle of dogs come out in us,1,1,animals
20,239,when does isle of dogs come out in us,1,1,animals
20,261,when does isle of dogs come out in us,1,1,animals
20,268,when does isle of dogs come out in us,0,1,animals
20,273,when does isle of dogs come out in us,0,1,animals
20,285,when does isle of dogs come out in us,0,1,animals
20,315,when does isle of dogs come out in us,1,0,animals
20,327,when does isle of dogs come out in us,1,1,animals
20,335,when does isle of dogs come out in us,0,1,animals
20,360,when does isle of dogs come out in us,1,1,animals
20,366,when does isle of dogs come out in us,1,1,animals
20,368,when does isle of dogs come out in us,1,0,animals
20,372,when does isle of dogs come out in us,1,1,animals
20,384,when does isle of dogs come out in us,1,1,animals
20,388,when does isle of dogs come out in us,1,1,animals
20,428,when does isle of dogs come out in us,1,1,animals
20,474,when does isle of dogs come out in us,1,1,animals
20,487,when does isle of dogs come out in us,1,1,animals
20,499,when does isle of dogs come out in us,1,1,animals
20,514,when does isle of dogs come out in us,1,0,animals
20,546,when does isle of dogs come out in us,1,1,animals
20,559,when does isle of dogs come out in us,1,1,animals
20,581,when does isle of dogs come out in us,1,1,animals
20,585,when does isle of dogs come out in us,1,1,animals
20,606,when does isle of dogs come out in us,1,1,animals
20,616,when does isle of dogs come out in us,1,1,animals
20,622,when does isle of dogs come out in us,1,1,animals
20,627,when does isle of dogs come out in us,1,1,animals
20,643,when does isle of dogs come out in us,1,1,animals
20,672,when does isle of dogs come out in us,0,1,animals
20,675,when does isle of dogs come out in us,1,1,animals
20,696,when does isle of dogs come out in us,1,1,animals
20,717,when does isle of dogs come out in us,1,1,animals
20,733,when does isle of dogs come out in us,1,1,animals
20,735,when does isle of dogs come out in us,1,1,animals
20,761,when does isle of dogs come out in us,1,1,animals
20,762,when does isle of dogs come out in us,1,1,animals
20,779,when does isle of dogs come out in us,0,1,animals
20,789,when does isle of dogs come out in us,0,1,animals
20,792,when does isle of dogs come out in us,1,1,animals
20,809,when does isle of dogs come out in us,1,1,animals
20,810,when does isle of dogs come out in us,0,1,animals
20,817,when does isle of dogs come out in us,1,0,animals
20,836,when does isle of dogs come out in us,1,1,animals
20,842,when does isle of dogs come out in us,0,1,animals
20,843,when does isle of dogs come out in us,1,0,animals
20,860,when does isle of dogs come out in us,1,1,animals
20,871,when does isle of dogs come out in us,0,1,animals
20,887,when does isle of dogs come out in us,0,1,animals
20,890,when does isle of dogs come out in us,1,1,animals
20,900,when does isle of dogs come out in us,0,1,animals
20,906,when does isle of dogs come out in us,1,1,animals
20,916,when does isle of dogs come out in us,1,1,animals
20,918,when does isle of dogs come out in us,1,1,animals
20,925,when does isle of dogs come out in us,1,1,animals
20,938,when does isle of dogs come out in us,1,1,animals
20,945,when does isle of dogs come out in us,1,1,animals
20,952,when does isle of dogs come out in us,0,1,animals
20,956,when does isle of dogs come out in us,0,1,animals
20,963,when does isle of dogs come out in us,1,1,animals
20,975,when does isle of dogs come out in us,1,1,animals
20,976,when does isle of dogs come out in us,0,1,animals
20,1006,when does isle of dogs come out in us,1,1,animals
20,1007,when does isle of dogs come out in us,1,1,animals
20,1012,when does isle of dogs come out in us,1,1,animals
20,771,who wears number 2 for the dallas cowboys,0,1,sports
20,352,who is easter named after and what are her symbols,1,1,religion
20,976,who is easter named after and what are her symbols,1,0,religion
20,50,what did ted do to barney's sister,1,1,film_tv
20,60,what did ted do to barney's sister,0,1,film_tv
20,61,what did ted do to barney's sister,0,1,film_tv
20,69,what did ted do to barney's sister,1,1,film_tv
20,319,what did ted do to barney's sister,1,1,film_tv
20,530,what did ted do to barney's sister,1,1,film_tv
20,542,what did ted do to barney's sister,0,1,film_tv
20,3,who has the power (judicial) to make decisions in courts of law,1,1,law
20,16,who has the power (judicial) to make decisions in courts of law,1,1,law
20,18,who has the power (judicial) to make decisions in courts of law,1,1,law
20,22,who has the power (judicial) to make decisions in courts of law,1,1,law
20,25,who has the power (judicial) to make decisions in courts of law,1,1,law
20,31,who has the power (judicial) to make decisions in courts of law,1,0,law
20,34,who has the power (judicial) to make decisions in courts of law,0,1,law
20,48,who has the power (judicial) to make decisions in courts of law,1,0,law
20,51,who has the power (judicial) to make decisions in courts of law,1,1,law
20,54,who has the power (judicial) to make decisions in courts of law,1,1,law
20,59,who has the power (judicial) to make decisions in courts of law,1,1,law
20,60,who has the power (judicial) to make decisions in courts of law,1,1,law
20,61,who has the power (judicial) to make decisions in courts of law,1,0,law
20,66,who has the power (judicial) to make decisions in courts of law,1,1,law
20,67,who has the power (judicial) to make decisions in courts of law,1,0,law
20,69,who has the power (judicial) to make decisions in courts of law,0,1,law
20,71,who has the power (judicial) to make decisions in courts of law,0,1,law
20,81,who has the power (judicial) to make decisions in courts of law,1,0,law
20,85,who has the power (judicial) to make decisions in courts of law,1,1,law
20,90,who has the power (judicial) to make decisions in courts of law,0,1,law
20,99,who has the power (judicial) to make decisions in courts of law,1,1,law
20,103,who has the power (judicial) to make decisions in courts of law,1,1,law
20,104,who has the power (judicial) to make decisions in courts of law,1,1,law
20,108,who has the power (judicial) to make decisions in courts of law,1,1,law
20,111,who has the power (judicial) to make decisions in courts of law,1,1,law
20,112,who has the power (judicial) to make decisions in courts of law,1,1,law
20,116,who has the power (judicial) to make decisions in courts of law,0,1,law
20,119,who has the power (judicial) to make decisions in courts of law,1,1,law
20,143,who has the power (judicial) to make decisions in courts of law,1,1,law
20,145,who has the power (judicial) to make decisions in courts of law,1,0,law
20,147,who has the power (judicial) to make decisions in courts of law,1,1,law
20,148,who has the power (judicial) to make decisions in courts of law,1,1,law
20,156,who has the power (judicial) to make decisions in courts of law,1,1,law
20,157,who has the power (judicial) to make decisions in courts of law,1,0,law
20,166,who has the power (judicial) to make decisions in courts of law,0,1,law
20,172,who has the power (judicial) to make decisions in courts of law,1,1,law
20,177,who has the power (judicial) to make decisions in courts of law,1,1,law
20,179,who has the power (judicial) to make decisions in courts of law,0,1,law
20,184,who has the power (judicial) to make decisions in courts of law,1,1,law
20,186,who has the power (judicial) to make decisions in courts of law,0,1,law
20,193,who has the power (judicial) to make decisions in courts of law,1,1,law
20,198,who has the power (judicial) to make decisions in courts of law,0,1,law
